Domain,MCP_URL,Endpoint_Type
cuckooworkout.com,https://mcp.cuckooworkout.com/.well-known/mcp-server,Standard
cuckooworkout.com,https://cuckooworkout.com/.well-known/mcp-server,Root
cuckooworkout.com,https://api.cuckooworkout.com/mcp,API
cuelinks.com,https://mcp.cuelinks.com/.well-known/mcp-server,Standard
cuelinks.com,https://cuelinks.com/.well-known/mcp-server,Root
cuelinks.com,https://api.cuelinks.com/mcp,API
cuemath.com,https://mcp.cuemath.com/.well-known/mcp-server,Standard
cuemath.com,https://cuemath.com/.well-known/mcp-server,Root
cuemath.com,https://api.cuemath.com/mcp,API
cumar.com.ar,https://mcp.cumar.com.ar/.well-known/mcp-server,Standard
cumar.com.ar,https://cumar.com.ar/.well-known/mcp-server,Root
cumar.com.ar,https://api.cumar.com.ar/mcp,API
cumbuca.com,https://mcp.cumbuca.com/.well-known/mcp-server,Standard
cumbuca.com,https://cumbuca.com/.well-known/mcp-server,Root
cumbuca.com,https://api.cumbuca.com/mcp,API
curate.co,https://mcp.curate.co/.well-known/mcp-server,Standard
curate.co,https://curate.co/.well-known/mcp-server,Root
curate.co,https://api.curate.co/mcp,API
curemedia.com,https://mcp.curemedia.com/.well-known/mcp-server,Standard
curemedia.com,https://curemedia.com/.well-known/mcp-server,Root
curemedia.com,https://api.curemedia.com/mcp,API
curri.com,https://mcp.curri.com/.well-known/mcp-server,Standard
curri.com,https://curri.com/.well-known/mcp-server,Root
curri.com,https://api.curri.com/mcp,API
cushingterrell.com,https://mcp.cushingterrell.com/.well-known/mcp-server,Standard
cushingterrell.com,https://cushingterrell.com/.well-known/mcp-server,Root
cushingterrell.com,https://api.cushingterrell.com/mcp,API
cusip.com,https://mcp.cusip.com/.well-known/mcp-server,Standard
cusip.com,https://cusip.com/.well-known/mcp-server,Root
cusip.com,https://api.cusip.com/mcp,API
customer.io,https://mcp.customer.io/.well-known/mcp-server,Standard
customer.io,https://customer.io/.well-known/mcp-server,Root
customer.io,https://api.customer.io/mcp,API
customerly.io,https://mcp.customerly.io/.well-known/mcp-server,Standard
customerly.io,https://customerly.io/.well-known/mcp-server,Root
customerly.io,https://api.customerly.io/mcp,API
customerscore.io,https://mcp.customerscore.io/.well-known/mcp-server,Standard
customerscore.io,https://customerscore.io/.well-known/mcp-server,Root
customerscore.io,https://api.customerscore.io/mcp,API
customily.com,https://mcp.customily.com/.well-known/mcp-server,Standard
customily.com,https://customily.com/.well-known/mcp-server,Root
customily.com,https://api.customily.com/mcp,API
cuure.com,https://mcp.cuure.com/.well-known/mcp-server,Standard
cuure.com,https://cuure.com/.well-known/mcp-server,Root
cuure.com,https://api.cuure.com/mcp,API
cxplanner.com,https://mcp.cxplanner.com/.well-known/mcp-server,Standard
cxplanner.com,https://cxplanner.com/.well-known/mcp-server,Root
cxplanner.com,https://api.cxplanner.com/mcp,API
cyberday.ai,https://mcp.cyberday.ai/.well-known/mcp-server,Standard
cyberday.ai,https://cyberday.ai/.well-known/mcp-server,Root
cyberday.ai,https://api.cyberday.ai/mcp,API
cyberwave.com,https://mcp.cyberwave.com/.well-known/mcp-server,Standard
cyberwave.com,https://cyberwave.com/.well-known/mcp-server,Root
cyberwave.com,https://api.cyberwave.com/mcp,API
cycloid.io,https://mcp.cycloid.io/.well-known/mcp-server,Standard
cycloid.io,https://cycloid.io/.well-known/mcp-server,Root
cycloid.io,https://api.cycloid.io/mcp,API
cymulate.com,https://mcp.cymulate.com/.well-known/mcp-server,Standard
cymulate.com,https://cymulate.com/.well-known/mcp-server,Root
cymulate.com,https://api.cymulate.com/mcp,API
cypress.io,https://mcp.cypress.io/.well-known/mcp-server,Standard
cypress.io,https://cypress.io/.well-known/mcp-server,Root
cypress.io,https://api.cypress.io/mcp,API
daemo.ai,https://mcp.daemo.ai/.well-known/mcp-server,Standard
daemo.ai,https://daemo.ai/.well-known/mcp-server,Root
daemo.ai,https://api.daemo.ai/mcp,API
daloopa.com,https://mcp.daloopa.com/.well-known/mcp-server,Standard
daloopa.com,https://daloopa.com/.well-known/mcp-server,Root
daloopa.com,https://api.daloopa.com/mcp,API
dana.id,https://mcp.dana.id/.well-known/mcp-server,Standard
dana.id,https://dana.id/.well-known/mcp-server,Root
dana.id,https://api.dana.id/mcp,API
dancingdeadrecords.com,https://mcp.dancingdeadrecords.com/.well-known/mcp-server,Standard
dancingdeadrecords.com,https://dancingdeadrecords.com/.well-known/mcp-server,Root
dancingdeadrecords.com,https://api.dancingdeadrecords.com/mcp,API
danelfin.com,https://mcp.danelfin.com/.well-known/mcp-server,Standard
danelfin.com,https://danelfin.com/.well-known/mcp-server,Root
danelfin.com,https://api.danelfin.com/mcp,API
daniel-ip.com,https://mcp.daniel-ip.com/.well-known/mcp-server,Standard
daniel-ip.com,https://daniel-ip.com/.well-known/mcp-server,Root
daniel-ip.com,https://api.daniel-ip.com/mcp,API
dapta.ai,https://mcp.dapta.ai/.well-known/mcp-server,Standard
dapta.ai,https://dapta.ai/.well-known/mcp-server,Root
dapta.ai,https://api.dapta.ai/mcp,API
darkmatter.is,https://mcp.darkmatter.is/.well-known/mcp-server,Standard
darkmatter.is,https://darkmatter.is/.well-known/mcp-server,Root
darkmatter.is,https://api.darkmatter.is/mcp,API
dartai.com,https://mcp.dartai.com/.well-known/mcp-server,Standard
dartai.com,https://dartai.com/.well-known/mcp-server,Root
dartai.com,https://api.dartai.com/mcp,API
dash.fi,https://mcp.dash.fi/.well-known/mcp-server,Standard
dash.fi,https://dash.fi/.well-known/mcp-server,Root
dash.fi,https://api.dash.fi/mcp,API
dashbo.io,https://mcp.dashbo.io/.well-known/mcp-server,Standard
dashbo.io,https://dashbo.io/.well-known/mcp-server,Root
dashbo.io,https://api.dashbo.io/mcp,API
dashsocial.com,https://mcp.dashsocial.com/.well-known/mcp-server,Standard
dashsocial.com,https://dashsocial.com/.well-known/mcp-server,Root
dashsocial.com,https://api.dashsocial.com/mcp,API
data-axle.com,https://mcp.data-axle.com/.well-known/mcp-server,Standard
data-axle.com,https://data-axle.com/.well-known/mcp-server,Root
data-axle.com,https://api.data-axle.com/mcp,API
data.gouv.fr,https://mcp.data.gouv.fr/.well-known/mcp-server,Standard
data.gouv.fr,https://data.gouv.fr/.well-known/mcp-server,Root
data.gouv.fr,https://api.data.gouv.fr/mcp,API
databar.ai,https://mcp.databar.ai/.well-known/mcp-server,Standard
databar.ai,https://databar.ai/.well-known/mcp-server,Root
databar.ai,https://api.databar.ai/mcp,API
databox.com,https://mcp.databox.com/.well-known/mcp-server,Standard
databox.com,https://databox.com/.well-known/mcp-server,Root
databox.com,https://api.databox.com/mcp,API
datadome.co,https://mcp.datadome.co/.well-known/mcp-server,Standard
datadome.co,https://datadome.co/.well-known/mcp-server,Root
datadome.co,https://api.datadome.co/mcp,API
dataforma.com,https://mcp.dataforma.com/.well-known/mcp-server,Standard
dataforma.com,https://dataforma.com/.well-known/mcp-server,Root
dataforma.com,https://api.dataforma.com/mcp,API
dataforseo.com,https://mcp.dataforseo.com/.well-known/mcp-server,Standard
dataforseo.com,https://dataforseo.com/.well-known/mcp-server,Root
dataforseo.com,https://api.dataforseo.com/mcp,API
datagol.ai,https://mcp.datagol.ai/.well-known/mcp-server,Standard
datagol.ai,https://datagol.ai/.well-known/mcp-server,Root
datagol.ai,https://api.datagol.ai/mcp,API
datahawk.co,https://mcp.datahawk.co/.well-known/mcp-server,Standard
datahawk.co,https://datahawk.co/.well-known/mcp-server,Root
datahawk.co,https://api.datahawk.co/mcp,API
datahub.com,https://mcp.datahub.com/.well-known/mcp-server,Standard
datahub.com,https://datahub.com/.well-known/mcp-server,Root
datahub.com,https://api.datahub.com/mcp,API
datalinks.com,https://mcp.datalinks.com/.well-known/mcp-server,Standard
datalinks.com,https://datalinks.com/.well-known/mcp-server,Root
datalinks.com,https://api.datalinks.com/mcp,API
datamaran.com,https://mcp.datamaran.com/.well-known/mcp-server,Standard
datamaran.com,https://datamaran.com/.well-known/mcp-server,Root
datamaran.com,https://api.datamaran.com/mcp,API
datanomik.com,https://mcp.datanomik.com/.well-known/mcp-server,Standard
datanomik.com,https://datanomik.com/.well-known/mcp-server,Root
datanomik.com,https://api.datanomik.com/mcp,API
dataplor.com,https://mcp.dataplor.com/.well-known/mcp-server,Standard
dataplor.com,https://dataplor.com/.well-known/mcp-server,Root
dataplor.com,https://api.dataplor.com/mcp,API
datapolicy.co,https://mcp.datapolicy.co/.well-known/mcp-server,Standard
datapolicy.co,https://datapolicy.co/.well-known/mcp-server,Root
datapolicy.co,https://api.datapolicy.co/mcp,API
dataprovider.com,https://mcp.dataprovider.com/.well-known/mcp-server,Standard
dataprovider.com,https://dataprovider.com/.well-known/mcp-server,Root
dataprovider.com,https://api.dataprovider.com/mcp,API
datarails.com,https://mcp.datarails.com/.well-known/mcp-server,Standard
datarails.com,https://datarails.com/.well-known/mcp-server,Root
datarails.com,https://api.datarails.com/mcp,API
dataslayer.ai,https://mcp.dataslayer.ai/.well-known/mcp-server,Standard
dataslayer.ai,https://dataslayer.ai/.well-known/mcp-server,Root
dataslayer.ai,https://api.dataslayer.ai/mcp,API
dataspike.io,https://mcp.dataspike.io/.well-known/mcp-server,Standard
dataspike.io,https://dataspike.io/.well-known/mcp-server,Root
dataspike.io,https://api.dataspike.io/mcp,API
datayes.com,https://mcp.datayes.com/.well-known/mcp-server,Standard
datayes.com,https://datayes.com/.well-known/mcp-server,Root
datayes.com,https://api.datayes.com/mcp,API
datocms.com,https://mcp.datocms.com/.well-known/mcp-server,Standard
datocms.com,https://datocms.com/.well-known/mcp-server,Root
datocms.com,https://api.datocms.com/mcp,API
dcluttr.ai,https://mcp.dcluttr.ai/.well-known/mcp-server,Standard
dcluttr.ai,https://dcluttr.ai/.well-known/mcp-server,Root
dcluttr.ai,https://api.dcluttr.ai/mcp,API
dcm-inc.com,https://mcp.dcm-inc.com/.well-known/mcp-server,Standard
dcm-inc.com,https://dcm-inc.com/.well-known/mcp-server,Root
dcm-inc.com,https://api.dcm-inc.com/mcp,API
dcycle.io,https://mcp.dcycle.io/.well-known/mcp-server,Standard
dcycle.io,https://dcycle.io/.well-known/mcp-server,Root
dcycle.io,https://api.dcycle.io/mcp,API
dealmachine.com,https://mcp.dealmachine.com/.well-known/mcp-server,Standard
dealmachine.com,https://dealmachine.com/.well-known/mcp-server,Root
dealmachine.com,https://api.dealmachine.com/mcp,API
dealroom.co,https://mcp.dealroom.co/.well-known/mcp-server,Standard
dealroom.co,https://dealroom.co/.well-known/mcp-server,Root
dealroom.co,https://api.dealroom.co/mcp,API
dealsplus.io,https://mcp.dealsplus.io/.well-known/mcp-server,Standard
dealsplus.io,https://dealsplus.io/.well-known/mcp-server,Root
dealsplus.io,https://api.dealsplus.io/mcp,API
deapi.ai,https://mcp.deapi.ai/.well-known/mcp-server,Standard
deapi.ai,https://deapi.ai/.well-known/mcp-server,Root
deapi.ai,https://api.deapi.ai/mcp,API
decaid.ai,https://mcp.decaid.ai/.well-known/mcp-server,Standard
decaid.ai,https://decaid.ai/.well-known/mcp-server,Root
decaid.ai,https://api.decaid.ai/mcp,API
dedaluslabs.ai,https://mcp.dedaluslabs.ai/.well-known/mcp-server,Standard
dedaluslabs.ai,https://dedaluslabs.ai/.well-known/mcp-server,Root
dedaluslabs.ai,https://api.dedaluslabs.ai/mcp,API
deducta.ai,https://mcp.deducta.ai/.well-known/mcp-server,Standard
deducta.ai,https://deducta.ai/.well-known/mcp-server,Root
deducta.ai,https://api.deducta.ai/mcp,API
deepfaic.com,https://mcp.deepfaic.com/.well-known/mcp-server,Standard
deepfaic.com,https://deepfaic.com/.well-known/mcp-server,Root
deepfaic.com,https://api.deepfaic.com/mcp,API
deepfreeze.com.br,https://mcp.deepfreeze.com.br/.well-known/mcp-server,Standard
deepfreeze.com.br,https://deepfreeze.com.br/.well-known/mcp-server,Root
deepfreeze.com.br,https://api.deepfreeze.com.br/mcp,API
deepidv.com,https://mcp.deepidv.com/.well-known/mcp-server,Standard
deepidv.com,https://deepidv.com/.well-known/mcp-server,Root
deepidv.com,https://api.deepidv.com/mcp,API
deepintent.com,https://mcp.deepintent.com/.well-known/mcp-server,Standard
deepintent.com,https://deepintent.com/.well-known/mcp-server,Root
deepintent.com,https://api.deepintent.com/mcp,API
deeploy.ai,https://mcp.deeploy.ai/.well-known/mcp-server,Standard
deeploy.ai,https://deeploy.ai/.well-known/mcp-server,Root
deeploy.ai,https://api.deeploy.ai/mcp,API
deepsource.com,https://mcp.deepsource.com/.well-known/mcp-server,Standard
deepsource.com,https://deepsource.com/.well-known/mcp-server,Root
deepsource.com,https://api.deepsource.com/mcp,API
defactotech.com,https://mcp.defactotech.com/.well-known/mcp-server,Standard
defactotech.com,https://defactotech.com/.well-known/mcp-server,Root
defactotech.com,https://api.defactotech.com/mcp,API
defense.com,https://mcp.defense.com/.well-known/mcp-server,Standard
defense.com,https://defense.com/.well-known/mcp-server,Root
defense.com,https://api.defense.com/mcp,API
defense.com™,https://mcp.defense.com™/.well-known/mcp-server,Standard
defense.com™,https://defense.com™/.well-known/mcp-server,Root
defense.com™,https://api.defense.com™/mcp,API
deficarrot.com,https://mcp.deficarrot.com/.well-known/mcp-server,Standard
deficarrot.com,https://deficarrot.com/.well-known/mcp-server,Root
deficarrot.com,https://api.deficarrot.com/mcp,API
delta.app,https://mcp.delta.app/.well-known/mcp-server,Standard
delta.app,https://delta.app/.well-known/mcp-server,Root
delta.app,https://api.delta.app/mcp,API
deltax.la,https://mcp.deltax.la/.well-known/mcp-server,Standard
deltax.la,https://deltax.la/.well-known/mcp-server,Root
deltax.la,https://api.deltax.la/mcp,API
democracy.works,https://mcp.democracy.works/.well-known/mcp-server,Standard
democracy.works,https://democracy.works/.well-known/mcp-server,Root
democracy.works,https://api.democracy.works/mcp,API
demola.net,https://mcp.demola.net/.well-known/mcp-server,Standard
demola.net,https://demola.net/.well-known/mcp-server,Root
demola.net,https://api.demola.net/mcp,API
demostack.com,https://mcp.demostack.com/.well-known/mcp-server,Standard
demostack.com,https://demostack.com/.well-known/mcp-server,Root
demostack.com,https://api.demostack.com/mcp,API
dennislawgh.com,https://mcp.dennislawgh.com/.well-known/mcp-server,Standard
dennislawgh.com,https://dennislawgh.com/.well-known/mcp-server,Root
dennislawgh.com,https://api.dennislawgh.com/mcp,API
deonlinedrogist.nl,https://mcp.deonlinedrogist.nl/.well-known/mcp-server,Standard
deonlinedrogist.nl,https://deonlinedrogist.nl/.well-known/mcp-server,Root
deonlinedrogist.nl,https://api.deonlinedrogist.nl/mcp,API
desch.com,https://mcp.desch.com/.well-known/mcp-server,Standard
desch.com,https://desch.com/.well-known/mcp-server,Root
desch.com,https://api.desch.com/mcp,API
descope.com,https://mcp.descope.com/.well-known/mcp-server,Standard
descope.com,https://descope.com/.well-known/mcp-server,Root
descope.com,https://api.descope.com/mcp,API
deskea.com,https://mcp.deskea.com/.well-known/mcp-server,Standard
deskea.com,https://deskea.com/.well-known/mcp-server,Root
deskea.com,https://api.deskea.com/mcp,API
deskfirst.com,https://mcp.deskfirst.com/.well-known/mcp-server,Standard
deskfirst.com,https://deskfirst.com/.well-known/mcp-server,Root
deskfirst.com,https://api.deskfirst.com/mcp,API
deso.com,https://mcp.deso.com/.well-known/mcp-server,Standard
deso.com,https://deso.com/.well-known/mcp-server,Root
deso.com,https://api.deso.com/mcp,API
detrack.com,https://mcp.detrack.com/.well-known/mcp-server,Standard
detrack.com,https://detrack.com/.well-known/mcp-server,Root
detrack.com,https://api.detrack.com/mcp,API
detrics.io,https://mcp.detrics.io/.well-known/mcp-server,Standard
detrics.io,https://detrics.io/.well-known/mcp-server,Root
detrics.io,https://api.detrics.io/mcp,API
devally.com,https://mcp.devally.com/.well-known/mcp-server,Standard
devally.com,https://devally.com/.well-known/mcp-server,Root
devally.com,https://api.devally.com/mcp,API
devcycle.com,https://mcp.devcycle.com/.well-known/mcp-server,Standard
devcycle.com,https://devcycle.com/.well-known/mcp-server,Root
devcycle.com,https://api.devcycle.com/mcp,API
devdynamics.ai,https://mcp.devdynamics.ai/.well-known/mcp-server,Standard
devdynamics.ai,https://devdynamics.ai/.well-known/mcp-server,Root
devdynamics.ai,https://api.devdynamics.ai/mcp,API
devin.ai,https://mcp.devin.ai/.well-known/mcp-server,Standard
devin.ai,https://devin.ai/.well-known/mcp-server,Root
devin.ai,https://api.devin.ai/mcp,API
devxhub.com,https://mcp.devxhub.com/.well-known/mcp-server,Standard
devxhub.com,https://devxhub.com/.well-known/mcp-server,Root
devxhub.com,https://api.devxhub.com/mcp,API
dgline.it,https://mcp.dgline.it/.well-known/mcp-server,Standard
dgline.it,https://dgline.it/.well-known/mcp-server,Root
dgline.it,https://api.dgline.it/mcp,API
dhan.co,https://mcp.dhan.co/.well-known/mcp-server,Standard
dhan.co,https://dhan.co/.well-known/mcp-server,Root
